Batch_ID,Material,Size_nm,PDI,Charge_mV,Encapsulation_%,Stability_%,Toxicity_%,Hydrodynamic_Size_nm,Surface_Area_nm2,Pore_Size_nm,Degradation_Time_days,Target_Cells,Ligand,Receptor,Delivery_Efficiency_%,Particle_Concentration_per_mL,Preparation_Method,pH,Osmolality_mOsm,Sterility_Pass,Endotoxin_EU_mL,Adverse_Event,Severity,Source,Confidence
FAERS-LNP-000166,LNP (From FAERS),95.67739080717615,0.13708750500303732,-11.843830304635645,89.99101056111196,80.29574584790024,70.45742279486426,108.94325840636827,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Severe,FDA FAERS,0.75
FAERS-LNP-000167,LNP (From FAERS),102.57015546162552,0.16386616212788757,-11.838178034231973,91.70602029574458,82.16679594874874,24.53604490214748,112.62882409124119,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Mild,FDA FAERS,0.75
FAERS-LNP-000168,LNP (From FAERS),99.84362724801312,0.13881591409494867,-11.751252561117518,85.14912422762029,89.5838343296253,41.747334870052356,113.96280381221653,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Moderate,FDA FAERS,0.75
FAERS-LNP-000169,LNP (From FAERS),103.62757231241645,0.1346161730062093,-11.93540454762879,87.48433439412578,85.0341572560982,23.306432032516653,107.14450914857078,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Mild,FDA FAERS,0.75
FAERS-LNP-000170,LNP (From FAERS),96.92466236770518,0.14559107433076607,-8.271604253836076,91.56880744720866,82.28054940865096,70.91238423338484,109.77726850820842,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Severe,FDA FAERS,0.75
FAERS-LNP-000171,LNP (From FAERS),96.23079704755284,0.16190875255505613,-8.509908968860458,88.47730602941337,88.87550111207452,58.914568864363765,113.4165901507243,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Moderate,FDA FAERS,0.75
FAERS-LNP-000172,LNP (From FAERS),99.00351573505222,0.1768436715478908,-8.58715251757851,93.57171962588791,89.07130968949528,52.81367808984663,114.46676888265169,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Moderate,FDA FAERS,0.75
FAERS-LNP-000173,LNP (From FAERS),98.6511559192792,0.14429055378436084,-9.743943579079907,86.45518107557128,86.6022347983026,38.47954769618942,109.84985782617055,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Moderate,FDA FAERS,0.75
FAERS-LNP-000174,LNP (From FAERS),99.32563553209967,0.1590621055896486,-11.339753656044849,92.19957407938638,80.98966833662648,16.57903610620143,114.5068551489011,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Mild,FDA FAERS,0.75
FAERS-LNP-000175,LNP (From FAERS),99.56294840810897,0.16861772379630902,-10.072215113190559,89.80531804701202,84.80648899078963,32.14245988459784,106.55432676945702,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Moderate,FDA FAERS,0.75
FAERS-LNP-000176,LNP (From FAERS),95.70685845530576,0.14910105468316873,-10.213638641077033,93.86983109636616,80.49543752583459,96.48458272332127,109.74446831685636,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Severe,FDA FAERS,0.75
FAERS-LNP-000177,LNP (From FAERS),98.56413696845537,0.17479666739398617,-11.455205563485116,87.1933061302518,88.26210204571967,28.904041869686328,113.16975384883585,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Mild,FDA FAERS,0.75
FAERS-LNP-000178,LNP (From FAERS),99.96540263546807,0.15353766261374419,-11.284010561401992,88.4890788776639,82.05910834582214,35.27968900632091,105.36004020273657,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Moderate,FDA FAERS,0.75
FAERS-LNP-000179,LNP (From FAERS),100.81452091918482,0.17577367459849902,-10.266220539560894,85.45947091334182,78.66303613079596,50.533496489050506,105.28194216383048,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Moderate,FDA FAERS,0.75
FAERS-LNP-000180,LNP (From FAERS),100.76012616586188,0.140902674820098,-8.478751855440658,93.39811185605396,89.84013629193741,11.714823516920227,106.01513083603162,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Mild,FDA FAERS,0.75
FAERS-LNP-000181,LNP (From FAERS),97.02454055744673,0.17286350441291368,-11.422876698129869,86.00526582715261,89.91767471528206,45.35251060279269,113.36472003697912,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Moderate,FDA FAERS,0.75
FAERS-LNP-000182,LNP (From FAERS),102.04145244945414,0.15226546750673683,-9.754730727793394,88.02059955785106,76.49310832562824,10.84746671714951,110.96068409569712,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Mild,FDA FAERS,0.75
FAERS-LNP-000183,LNP (From FAERS),102.9385958863551,0.1581975707340339,-10.189683139344181,93.55536693805755,76.0874709027422,63.85765724559972,113.06924989908443,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Severe,FDA FAERS,0.75
FAERS-LNP-000184,LNP (From FAERS),103.79210899704395,0.17680868385936818,-10.688215174712882,92.5318911439742,75.7481638103923,29.47095588227445,109.08171968062008,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Mild,FDA FAERS,0.75
FAERS-LNP-000185,LNP (From FAERS),97.53277444622967,0.16348397145407395,-10.407797706256009,89.30159622004835,79.92108543107003,31.84914968485585,111.55162337314174,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Moderate,FDA FAERS,0.75
FAERS-LNP-000186,LNP (From FAERS),99.52289209964957,0.13852983879054634,-8.185284149374233,89.6998915564786,87.84869078006795,19.845970360546193,112.32868665499106,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000187,LNP (From FAERS),99.94855288515905,0.1370201086631922,-11.51130101017235,93.54447978081433,76.1327881192,65.93772686862437,107.53685715719685,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Severe,FDA FAERS,0.75
FAERS-LNP-000188,LNP (From FAERS),102.65890620079527,0.1575350915588861,-10.507358563618887,93.94089131283297,76.15370209277641,91.66766524191652,106.71360837110629,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Severe,FDA FAERS,0.75
FAERS-LNP-000189,LNP (From FAERS),104.52219327347662,0.1701739002485104,-11.965996771843493,91.97781321073116,78.8664243105186,51.86175503650661,109.47582792548695,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Moderate,FDA FAERS,0.75
FAERS-LNP-000190,LNP (From FAERS),97.14522553883492,0.1320333546355141,-9.924524045556003,94.1737485919655,85.7403743083454,25.047654873575635,105.65427827855203,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Mild,FDA FAERS,0.75
FAERS-LNP-000191,LNP (From FAERS),104.84780774274692,0.16681983236972311,-10.245801419058106,89.59648386888303,75.02478764210876,64.41052074880082,113.86314918000474,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Severe,FDA FAERS,0.75
FAERS-LNP-000192,LNP (From FAERS),103.14982226947578,0.1724748433613444,-11.157100417149557,89.3203419222427,89.24202254788506,14.421941307796864,114.84439929925993,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Mild,FDA FAERS,0.75
FAERS-LNP-000193,LNP (From FAERS),99.55784303660975,0.1553479483799454,-10.176255434319206,88.86545993380268,75.55053091849001,13.788795524674494,113.68525300574292,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000194,LNP (From FAERS),98.92916202404155,0.13100705634892731,-11.649061827766266,92.36713270786592,75.07691332148376,76.46162050442834,109.93840590169123,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Severe,FDA FAERS,0.75
FAERS-LNP-000195,LNP (From FAERS),95.57975838274429,0.1694323409868298,-8.570047293176287,87.62542450626874,78.94400108876337,96.32133093930804,108.25562406203927,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Severe,FDA FAERS,0.75
FAERS-LNP-000196,LNP (From FAERS),96.33070488716446,0.1685556069041102,-11.767857709745634,90.83520319610292,86.59640324800604,53.6455159205589,110.74495129474312,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Moderate,FDA FAERS,0.75
FAERS-LNP-000197,LNP (From FAERS),97.483976009111,0.13982082736822138,-10.233399178823193,85.19744211465307,82.21530181905328,23.672073298049735,110.91741625590153,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000198,LNP (From FAERS),98.48208804632371,0.13777529788459345,-8.2393505569863,93.7415836868881,87.13868027344357,28.895960262769933,110.46945960320654,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000199,LNP (From FAERS),104.11564851183792,0.14478277671720385,-8.231966776255927,86.99515293600159,89.07854281086807,42.4430553741072,106.24039935919215,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Moderate,FDA FAERS,0.75
FAERS-LNP-000200,LNP (From FAERS),104.25672082709569,0.16185710897621067,-8.89185702570639,88.30404395735351,87.36507297945138,34.22102072979414,108.10258924808049,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Allergic reaction,Moderate,FDA FAERS,0.75
FAERS-LNP-000201,LNP (From FAERS),97.68011978854877,0.13969731170123506,-8.267215275319279,93.88257375530812,88.92357281580544,30.624681471578466,110.34003415335812,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Moderate,FDA FAERS,0.75
FAERS-LNP-000202,LNP (From FAERS),102.66838339685441,0.15596554705968202,-10.58393299446826,94.89800149877196,86.97073268162559,18.46582100094821,112.21068048096814,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000203,LNP (From FAERS),103.5500702353473,0.17901174703585576,-11.718073617862188,87.75975519467433,77.93067119103863,22.098672272847033,107.55897576132627,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Mild,FDA FAERS,0.75
FAERS-LNP-000204,LNP (From FAERS),96.41759820991642,0.14195012209485247,-8.729196997504726,92.91237229007997,79.057819119339,33.05990307363153,105.04001673011275,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Moderate,FDA FAERS,0.75
FAERS-LNP-000205,LNP (From FAERS),101.75839766304529,0.17831438517412973,-10.094665796957553,86.00828714156347,82.37467360701069,17.471171936930666,106.35335581069005,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000206,LNP (From FAERS),96.80736638826997,0.1286625673284137,-10.723529575094178,94.05185609570555,88.06836594977796,16.195130419176188,106.70850567255302,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000207,LNP (From FAERS),97.9683461785018,0.17827921055398574,-11.697307103375852,85.81080079438806,82.45015293058162,23.931400737267403,111.96008263208283,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Mild,FDA FAERS,0.75
FAERS-LNP-000208,LNP (From FAERS),99.2026171124838,0.15035528280931074,-11.490982485570495,86.21585135651915,85.58435761998238,20.52692993979041,106.14971821182216,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000209,LNP (From FAERS),103.79657059512127,0.1715486352074772,-10.815967245286181,89.77229557354661,76.57945833050861,49.57997751381725,106.53012787348307,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Moderate,FDA FAERS,0.75
FAERS-LNP-000210,LNP (From FAERS),101.46834478194508,0.12030475714703062,-8.513150523413945,88.6053631932979,88.52348743167659,19.926259047681498,105.63475580911323,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Mild,FDA FAERS,0.75
FAERS-LNP-000211,LNP (From FAERS),97.58994045831125,0.12990751767946618,-10.231032153409156,86.46700443397154,85.54163325908945,24.712305279532,114.38900152257406,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Mild,FDA FAERS,0.75
FAERS-LNP-000212,LNP (From FAERS),98.56624395845476,0.1625098352271383,-8.23312743948778,94.94127184394445,84.47391288043909,36.777845444291856,108.67681401703062,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Moderate,FDA FAERS,0.75
FAERS-LNP-000213,LNP (From FAERS),95.9847095266304,0.1339718324752879,-11.330956546453823,91.36240271224132,81.32330015603601,17.268984299081744,111.63573620335167,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000214,LNP (From FAERS),99.42932024958233,0.13040138977664092,-11.842123900212286,86.97756647176256,80.34281059971626,59.04456969709488,107.05416180184078,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Moderate,FDA FAERS,0.75
FAERS-LNP-000215,LNP (From FAERS),99.84151392578072,0.14668524322052462,-9.031292912514614,87.63399116454626,84.40306809736231,75.66028793830577,109.33238875213675,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Severe,FDA FAERS,0.75
FAERS-LNP-000216,LNP (From FAERS),102.77354736517394,0.17293748296350106,-8.520475497200579,94.9443616525746,83.76784927905193,48.54604613042444,110.65407239547078,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Moderate,FDA FAERS,0.75
FAERS-LNP-000217,LNP (From FAERS),96.08334578863025,0.1732028468790549,-10.672513461462739,89.61780590065656,89.9981183883681,11.900970555343683,106.07098962227136,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000218,LNP (From FAERS),103.19791906493778,0.14886135221500488,-9.266888845626998,87.8684243236009,77.4700848545611,89.4228387244932,109.8370857472061,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Severe,FDA FAERS,0.75
FAERS-LNP-000219,LNP (From FAERS),104.28102051502636,0.14626547625572278,-10.143581818584606,89.82748543002202,76.76639249027512,28.61318224802576,111.77381267624655,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Mild,FDA FAERS,0.75
FAERS-LNP-000220,LNP (From FAERS),96.23062016053876,0.140837120403365,-9.906707483751362,93.18460049494206,83.16060570446147,36.65430670662847,110.48153466725748,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Moderate,FDA FAERS,0.75
FAERS-LNP-000221,LNP (From FAERS),100.59655024572766,0.13512627196985283,-9.178752563891706,87.22249958664277,76.0362807499298,20.736372755417978,112.90336307028666,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Mild,FDA FAERS,0.75
FAERS-LNP-000222,LNP (From FAERS),96.45694810689945,0.14249905812811253,-8.912564367358495,86.42041774027481,79.73946055402232,25.992892119968225,108.54646042468697,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000223,LNP (From FAERS),104.7464818963422,0.16231304499016272,-8.134564686863412,90.33194231754817,76.26359173613423,28.34966040694296,105.9977558140397,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000224,LNP (From FAERS),101.79096492022353,0.14173193173371168,-10.571729508544768,86.60384147661213,88.45838768043623,49.143537483925755,107.43288285304736,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Moderate,FDA FAERS,0.75
FAERS-LNP-000225,LNP (From FAERS),96.00450750571362,0.1419724428136425,-11.634195798979214,87.51051245648674,88.64225968455186,33.86799044494097,108.96120148282897,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fatigue,Moderate,FDA FAERS,0.75
FAERS-LNP-000226,LNP (From FAERS),101.34650505724501,0.16144237287395005,-8.787429565176675,91.44851378814398,82.26206820392066,16.82423114981021,109.52023830321774,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Palpitations,Mild,FDA FAERS,0.75
FAERS-LNP-000227,LNP (From FAERS),101.53257059603646,0.15250254352128306,-8.808357451172313,88.01313470361154,84.08907763871224,33.94359087564191,109.67896097567262,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Moderate,FDA FAERS,0.75
FAERS-LNP-000228,LNP (From FAERS),97.95023130012584,0.15408998262247672,-10.737737589404754,89.43146291631251,81.52961244783033,25.909337134859825,109.36146257581632,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Mild,FDA FAERS,0.75
FAERS-LNP-000229,LNP (From FAERS),101.21049981593187,0.15832091798890952,-10.400829936518127,92.7860578745441,79.79045922080368,11.390282608578728,113.22949864197713,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Vomiting,Mild,FDA FAERS,0.75
FAERS-LNP-000230,LNP (From FAERS),103.19811781614959,0.1525080790590833,-10.667644149198068,90.02726675388716,84.00395090237573,22.33516614790007,109.58561439783058,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000231,LNP (From FAERS),96.82599233351212,0.16656180282580507,-9.887209515465994,91.75366021347972,88.95771700224198,42.612976757975815,113.55762923415163,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Moderate,FDA FAERS,0.75
FAERS-LNP-000232,LNP (From FAERS),96.07717434502003,0.17326439415635275,-11.809132288548549,88.01083338717504,89.57884042366754,24.91962500113006,108.07760171558748,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Myalgia,Mild,FDA FAERS,0.75
FAERS-LNP-000233,LNP (From FAERS),104.85394708988166,0.16804946241149277,-10.452883326493673,86.29439638101563,88.14180258962774,64.84298149166432,111.9916317929283,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anxiety,Severe,FDA FAERS,0.75
FAERS-LNP-000234,LNP (From FAERS),101.3701342675322,0.1405251432843206,-8.489460616424878,86.92304070809323,84.04784012010006,25.837936482666514,105.39645504582938,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000235,LNP (From FAERS),100.336846123795,0.13126758323340423,-8.71293095416255,87.91561922920671,87.4231166159982,18.860682759714425,109.7659002254094,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Fever,Mild,FDA FAERS,0.75
FAERS-LNP-000236,LNP (From FAERS),103.9889738687183,0.1466716291758907,-8.230426200303448,85.6174546912214,85.14315123967303,85.61183207904409,114.92861601396041,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Severe,FDA FAERS,0.75
FAERS-LNP-000237,LNP (From FAERS),104.3665105689077,0.13534435755321994,-10.047545302100097,85.50825069645161,77.33019835559483,13.947521848723067,105.28010185259483,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Mild,FDA FAERS,0.75
FAERS-LNP-000238,LNP (From FAERS),101.16333089021504,0.1631499716625066,-10.289581234965716,92.3813146132625,75.02706404072636,10.385936730567751,111.21330884932058,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Injection site reaction,Mild,FDA FAERS,0.75
FAERS-LNP-000239,LNP (From FAERS),104.97841458901885,0.13973623865084514,-9.790711839781487,90.40629308599976,85.86520704460305,26.065628472516217,105.6709669174007,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000240,LNP (From FAERS),98.74276275016427,0.16858951909963776,-9.74389851177754,93.47479114065695,77.13512038339817,52.05316114301294,106.94594308519117,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Moderate,FDA FAERS,0.75
FAERS-LNP-000241,LNP (From FAERS),104.14152882322381,0.1683656728781422,-8.40429591862274,87.39339774315378,76.59229666681239,20.30226208995382,109.47892738332615,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Chills,Mild,FDA FAERS,0.75
FAERS-LNP-000242,LNP (From FAERS),96.47253938150725,0.17654851782422123,-10.700461842083907,85.64641049867184,81.98865811414336,23.00412883585285,109.46433109944073,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Shortness of breath,Mild,FDA FAERS,0.75
FAERS-LNP-000243,LNP (From FAERS),100.4400464055952,0.1203848391132157,-11.575138662113655,90.0214735762575,82.50076641558901,12.955008977945429,111.53982011063833,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Headache,Mild,FDA FAERS,0.75
FAERS-LNP-000244,LNP (From FAERS),95.46594282744468,0.13732488001121304,-8.682613637799323,91.4823786794724,79.91348442901074,80.7284547344257,108.90485566601838,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Diarrhea,Severe,FDA FAERS,0.75
FAERS-LNP-000245,LNP (From FAERS),97.48322992651369,0.13988778748057598,-10.505371049924795,89.43156662958621,79.16155955256185,18.567901007656168,113.22394745377478,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Anaphylaxis,Mild,FDA FAERS,0.75
FAERS-LNP-000246,LNP (From FAERS),104.06869985009699,0.14256144408935217,-8.082261696332463,86.2000274012261,83.84646192298824,22.9428123074949,110.28025586367984,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Nausea,Mild,FDA FAERS,0.75
FAERS-LNP-000247,LNP (From FAERS),97.80202887831837,0.1329279385442194,-8.843928439375283,90.64855997934133,88.31588707817433,52.14321016206192,112.03902300598456,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Tremor,Moderate,FDA FAERS,0.75
FAERS-LNP-000248,LNP (From FAERS),100.5823180189456,0.17561878544332138,-9.194664327069152,94.57618697026827,89.7856817198737,19.766995728758765,107.99363344462259,28274.0,2.4,28.0,Immune Cells,PEG,TLR,80.0,1.2e+14,Microfluidic,7.2,290.0,Yes,0.005,Dizziness,Mild,FDA FAERS,0.75
